Building,Business,Entertainment,Medicine,Otdoor,Religion,Residence,Restaurant,School,Shopping,Snackbar,Sports,Traffic
492,0,0,5,2,0,0,0,0,0,0,0,0,0
493,0,0,6,2,0,0,0,0,0,0,0,0,0
494,0,0,6,2,0,0,0,0,0,0,0,0,0
495,0,0,6,4,0,0,0,0,0,0,0,0,0
496,0,0,4,4,0,0,0,0,0,0,0,0,0
497,0,6,5,0,4,2,8,0,0,1,2,0,3
498,0,1,1,0,0,0,1,0,0,0,1,0,0
499,0,2,4,0,1,0,0,0,0,0,1,0,1
500,0,2,5,0,0,0,0,0,0,0,1,0,1
501,0,3,5,0,1,0,0,0,0,0,1,0,1
502,1,0,4,4,1,0,0,0,0,0,0,0,3
503,0,0,5,4,2,0,1,0,0,0,0,0,2
504,0,0,7,3,2,0,1,0,0,0,0,0,0
505,0,0,9,1,0,0,0,0,0,0,0,0,0
506,0,0,11,1,0,0,0,0,0,0,0,0,1
507,0,0,8,4,0,0,0,0,0,0,0,0,1
508,0,0,8,7,0,0,0,0,0,0,0,0,0
509,2,1,7,5,1,0,0,0,0,0,0,0,0
510,0,3,5,0,1,0,0,0,0,0,1,0,1
511,1,1,0,0,1,0,0,0,0,0,0,0,0
512,1,1,0,0,1,0,0,0,0,0,0,0,0
513,1,0,8,4,0,0,1,0,0,0,2,0,0
514,0,0,7,2,1,0,0,0,0,0,0,0,0
515,0,0,2,2,0,0,0,0,0,0,0,0,0
516,2,4,13,4,3,0,3,0,0,0,3,0,3
517,0,2,5,0,0,0,0,0,0,0,1,0,1
518,0,3,4,0,0,0,0,0,0,0,1,0,1
519,0,3,4,0,0,0,0,0,0,0,1,0,1
520,2,4,13,5,4,0,3,0,0,0,3,0,3
521,1,1,6,1,1,0,1,0,0,0,2,0,0
522,0,0,14,4,1,0,1,0,0,0,2,0,0
523,2,4,18,5,4,0,3,0,0,0,3,0,3
524,2,4,14,5,4,0,3,0,0,0,3,0,3
525,0,0,10,4,1,0,0,0,0,0,0,0,0
526,1,1,8,3,1,0,1,0,0,0,2,0,0
527,0,0,3,1,1,0,0,0,0,0,0,1,0
528,0,0,4,0,0,0,0,0,0,0,0,1,0
529,0,0,7,3,1,0,0,0,0,0,0,0,1
530,2,0,10,1,0,0,1,0,0,0,0,0,1
531,2,0,14,4,0,0,4,0,0,0,1,0,1
532,0,0,9,1,0,0,1,0,0,0,0,0,1
533,2,0,0,0,0,0,0,0,0,0,0,0,0
534,2,1,1,2,0,0,0,1,0,0,0,0,1
535,0,0,3,3,0,0,0,1,0,0,0,0,0
536,0,0,7,4,0,0,0,0,0,0,0,0,0
537,1,0,10,4,0,0,0,0,0,0,0,0,0
538,2,2,14,5,0,0,4,0,0,0,2,0,1
539,0,2,5,1,0,0,2,0,0,0,1,0,1
540,0,0,6,0,0,0,0,0,0,0,0,0,0
541,0,0,3,0,0,0,0,0,0,0,0,0,0
542,0,0,4,1,1,0,0,0,0,0,0,1,0
543,0,2,5,1,0,0,2,0,0,0,1,0,1
544,2,2,14,5,0,0,4,0,0,0,2,0,1
545,0,1,1,0,1,0,14,0,0,0,0,0,1
546,0,1,2,0,1,0,14,0,0,0,0,0,1
547,0,2,7,0,8,5,10,2,0,0,2,0,1
548,0,2,4,1,0,0,2,0,0,0,1,0,1
549,0,2,5,2,0,0,2,0,0,0,1,0,1
550,0,1,3,1,0,0,0,0,0,0,0,0,0
551,1,1,8,3,0,0,0,0,0,1,0,0,0
552,0,0,4,1,0,0,0,0,0,0,0,0,0
553,0,1,2,0,1,0,14,0,0,0,0,0,2
554,1,0,0,1,0,0,0,0,0,0,0,0,0
555,0,0,0,2,0,0,0,1,0,0,0,0,0
556,0,0,2,1,0,0,0,0,0,0,0,0,0
557,0,0,7,0,0,0,0,0,0,0,0,0,0
558,0,3,7,1,0,1,2,0,1,0,0,0,1
559,0,3,7,2,0,1,2,0,1,0,0,0,2
560,1,0,2,3,1,1,1,0,0,0,0,0,1
561,0,0,5,2,0,0,0,0,0,0,0,0,0
562,0,0,8,2,0,0,0,0,0,0,0,0,1
563,0,0,5,1,1,0,0,0,0,0,0,0,0
564
565,2,0,4,1,0,0,0,0,0,0,0,2,0
566,4,0,5,2,0,0,1,0,0,0,0,2,0
567,1,0,4,1,0,0,1,0,0,0,0,0,0
568,2,1,7,1,0,0,0,0,0,0,0,0,0
569,5,0,7,3,0,0,1,0,0,0,0,2,0
570,0,1,1,1,0,0,0,0,0,0,0,0,0
571
572
573
574
575,0,3,9,4,2,1,2,0,1,0,0,0,1
576
577
578
579
580
581,1,1,16,5,1,0,0,0,0,0,0,0,0
582,2,2,13,4,1,0,1,0,0,0,0,0,0
583,3,3,16,7,2,0,1,0,0,0,0,0,1
584,0,0,4,3,0,1,1,0,0,0,0,0,3
585
586
587
588
589,1,0,7,3,0,0,1,0,0,0,0,0,0
590,1,0,7,1,0,0,0,1,0,0,0,0,0
591,0,1,0,0,0,0,0,0,0,0,0,0,0
592,0,1,0,0,0,0,0,0,0,0,0,0,0
593,0,1,0,0,0,0,0,0,0,0,0,0,0
594,0,1,0,1,1,2,0,0,0,0,0,0,0
595,0,1,0,1,1,2,0,0,0,0,0,0,0
596,0,1,0,1,1,2,0,0,0,0,1,0,0
597,1,0,0,0,4,0,5,0,0,0,0,0,2
598,3,0,8,1,11,1,9,0,1,1,0,0,4
599,1,0,9,2,0,0,0,0,0,0,0,0,0
600,1,0,5,3,1,0,0,0,0,0,0,0,1
601
602
603,1,1,9,3,1,0,1,0,0,0,2,0,0
604
605
606,0,0,0,0,0,0,0,0,0,0,0,1,0
607,1,1,8,2,1,0,1,0,0,0,0,0,0
608,1,2,10,3,1,0,1,0,0,0,0,0,0
609,1,1,5,1,1,0,0,0,0,0,0,0,0
610,0,0,1,2,1,0,0,0,0,0,0,0,0
611,0,1,0,0,0,0,0,0,0,0,0,0,0
612,2,0,10,1,0,0,0,0,0,0,0,0,0
613
614
615,0,1,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,0,0,0,0,0,0,0,0,0,0,1,0
618,0,0,0,0,0,0,0,0,0,0,0,1,0
619
620
621,0,0,0,0,0,1,0,0,0,0,0,0,0
622,1,0,1,2,0,0,0,0,0,0,0,0,0
623,2,0,2,4,0,0,0,0,0,0,0,0,0
624,2,0,9,7,1,0,1,0,0,0,0,0,0
625,1,0,8,4,0,0,0,0,0,0,0,0,0
626,1,1,4,3,0,0,0,0,0,0,0,0,0
627,1,1,4,1,0,0,0,0,0,0,0,0,1
628,0,1,3,1,0,0,0,0,0,0,0,1,1
629,0,0,3,1,1,0,0,0,0,0,0,1,1
630,0,0,5,2,1,0,0,0,0,0,0,0,0
631,0,0,10,4,2,0,0,0,0,0,0,0,0
632,0,0,7,1,1,0,0,0,0,0,0,0,0
633
634
635,0,0,3,0,1,0,0,0,0,0,0,0,1
636,0,1,5,1,0,0,0,0,0,0,0,0,1
637,2,2,9,3,1,0,1,0,0,0,0,0,1
638,1,1,8,3,1,0,1,0,0,0,0,0,0
639,1,0,6,1,0,0,1,0,0,0,2,0,0
640,1,2,7,2,0,0,0,0,0,0,0,0,1
641,1,1,6,1,0,0,0,0,0,0,0,0,0
642,0,1,0,1,1,2,0,0,0,0,0,0,0
643,0,1,0,1,1,2,0,0,0,0,0,0,0
644
645,0,0,0,0,0,0,0,0,0,0,1,0,0
646
647
648
649
650
651,0,0,0,0,0,0,0,0,0,0,1,0,0
652,0,1,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,1,0
654,1,1,7,1,1,0,0,0,0,0,0,0,0
655,1,1,2,1,1,0,0,0,0,0,0,0,0
656,1,1,2,1,1,0,0,0,0,0,0,0,0
657,1,1,7,1,1,0,0,0,0,0,0,0,0
658,0,0,4,0,0,0,0,0,0,0,0,1,1
659,0,0,5,2,1,0,0,0,0,0,0,1,0
660,0,2,6,2,2,0,0,0,0,0,0,1,0
661,0,2,3,1,0,0,0,0,0,0,0,0,0
662,1,0,4,2,0,0,1,0,0,0,0,0,1
663,1,0,3,4,0,0,1,0,0,0,0,0,1
664,1,0,4,6,0,0,0,0,0,0,0,0,1
665,0,0,1,4,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0,0,1,0
667,3,0,3,1,6,1,21,2,0,3,0,0,6
668,1,1,5,1,2,0,0,0,0,0,0,0,0
669,1,1,5,1,2,0,0,0,0,0,0,0,0
670,0,1,0,0,0,0,0,0,0,0,0,0,0
671,0,0,1,0,0,0,0,0,0,0,2,0,0
672,0,0,1,0,0,0,0,0,0,0,2,0,0
673
674,0,0,0,0,0,0,0,0,0,0,0,1,0
675,0,1,0,0,0,0,0,0,0,0,0,1,0
676
677
678
679,0,0,7,2,1,0,0,0,0,0,0,1,0
680
681
682,0,1,0,1,1,2,0,0,0,0,0,0,0
683,1,1,2,1,1,0,0,0,0,0,0,0,0
684,1,1,1,0,1,0,0,0,0,0,0,0,0
685,1,1,1,0,1,0,0,0,0,0,0,0,0
686,1,1,2,0,1,0,0,0,0,0,0,0,0
687
688
689,0,1,0,1,1,2,0,0,0,0,0,0,0
690,1,1,2,0,1,0,0,0,0,0,0,0,0
691,0,0,3,1,0,0,0,0,0,0,0,0,0
692,1,1,0,0,1,0,0,0,0,0,0,0,0
693,1,1,0,0,1,0,0,0,0,0,0,0,0
694,1,1,0,0,1,0,0,0,0,0,0,0,0
695,1,1,2,1,1,0,0,0,0,0,0,0,0
696,1,1,2,0,1,0,0,0,0,0,0,0,0
697,1,1,1,0,1,0,0,0,0,0,0,0,0
698,1,1,1,0,1,0,0,0,0,0,0,0,0
699,2,0,6,2,0,0,0,0,0,0,0,0,0
700,1,0,7,0,0,0,1,0,0,0,0,0,0
701,1,0,9,1,0,0,3,0,0,0,0,0,0
702,0,1,7,1,0,0,2,0,0,0,0,0,0
703,0,1,6,1,0,0,2,0,0,0,0,1,0
704,0,1,6,1,0,0,0,0,0,0,0,1,1
705,0,1,0,1,1,2,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0,0,0,0,0,1
707,0,0,3,1,1,2,0,0,0,0,3,0,1
708,0,0,0,1,1,2,0,0,0,0,1,0,0
709,0,0,0,1,1,2,0,0,0,0,0,0,0
710,0,1,0,1,1,2,0,0,0,0,0,0,0
711,0,1,0,1,1,2,0,0,0,0,0,0,0
712,0,1,0,1,1,2,0,0,0,0,0,0,0
713,0,1,0,1,1,2,0,0,0,0,0,0,0
714,1,1,1,0,1,0,0,0,0,0,0,0,0
715,1,1,2,0,1,0,0,0,0,0,0,0,0
716,1,1,0,0,1,0,0,0,0,0,0,0,0
717,1,1,1,0,1,0,0,0,0,0,0,0,0
718,0,1,0,0,0,0,0,0,0,0,0,0,0
719
720,1,1,7,1,1,0,0,0,0,0,0,0,0
721,0,0,0,1,1,2,0,0,0,0,0,0,0
722,1,1,1,0,1,0,0,0,0,0,0,0,0
723,1,1,9,1,1,0,0,0,0,0,0,0,0
724,1,1,2,0,1,0,0,0,0,0,0,0,0
725,1,1,8,1,1,0,0,0,0,0,0,0,0
726,1,1,2,0,1,0,0,0,0,0,0,0,0
727,0,1,5,0,1,0,0,0,0,0,0,0,0
728,0,1,6,2,1,0,0,0,0,0,0,0,0
729,1,0,8,3,1,0,0,0,0,0,0,0,1
730,0,0,1,2,0,0,0,0,0,0,0,0,0
731,1,1,6,1,1,0,0,0,0,0,0,0,0
732,0,0,0,3,0,0,0,0,0,0,0,0,0
733,0,0,1,2,0,0,0,0,0,0,0,0,0
734,0,0,4,2,1,0,0,0,0,0,0,0,2
735,0,0,6,1,1,0,0,0,0,0,0,0,1
736,0,1,5,0,1,0,0,0,0,0,0,0,0
737,1,1,3,0,1,0,0,0,0,0,0,0,0
738
739
740,0,0,4,2,0,0,0,0,0,0,0,0,1
741,0,0,5,1,1,0,0,0,0,0,0,0,2
742,0,1,7,0,1,0,0,0,0,0,0,0,0
743,0,1,7,2,2,0,0,0,0,0,0,0,0
744,1,0,4,1,1,0,0,0,0,0,0,0,2
745,0,0,4,2,0,0,0,0,0,0,0,0,0
746,0,0,0,1,1,2,0,0,0,0,1,0,0
747
748
749
750,3,0,3,3,1,0,0,0,0,0,0,0,0
751,3,0,8,4,0,0,0,0,0,0,0,0,0
752,3,1,13,5,0,0,0,0,0,0,0,0,0
753
754,0,0,0,0,0,0,0,0,0,0,0,2,0
755,0,0,0,0,0,0,0,0,0,0,0,1,0
756,0,1,0,0,0,0,0,0,0,0,0,0,0
757
758
759
760,2,3,11,3,20,4,27,5,4,2,1,0,2
761,0,1,1,1,3,2,2,0,0,0,0,0,1
762,9,6,15,4,20,7,23,1,0,3,5,0,6
763,0,2,1,3,6,3,4,2,1,0,1,0,0
764
765,0,2,6,1,0,0,2,0,0,0,0,0,0
766
767,1,1,11,3,1,0,1,0,0,0,0,0,0
768,1,0,8,1,0,0,0,0,0,0,0,0,0
769,0,1,6,5,0,0,0,0,0,0,0,0,1
770,1,1,11,5,0,0,0,0,0,0,0,0,0
771,4,1,13,10,0,0,3,0,0,0,1,0,0
772,3,0,9,1,0,0,1,1,0,0,0,0,0
773,2,0,8,1,0,0,2,0,0,0,0,0,1
774,0,1,6,2,1,0,0,0,0,0,0,0,0
775
776
777
778,1,1,6,3,0,0,0,1,0,0,0,0,0
779,0,1,1,0,0,0,0,0,0,0,0,0,0
780,0,1,1,0,0,0,0,0,0,0,0,0,0
781,0,0,6,0,0,0,0,0,0,0,0,0,0
782,0,0,1,0,0,0,0,0,0,0,0,0,0
783,0,3,3,2,2,0,1,0,0,0,0,0,0
784,0,1,0,0,0,0,0,0,0,0,0,0,0
785,0,1,0,0,0,0,0,0,0,0,0,0,0
786,0,0,2,0,0,0,0,0,0,0,0,0,0
787,0,0,3,0,0,0,0,0,0,0,0,0,0
788,0,0,2,0,0,0,0,0,0,0,0,0,0
789,0,0,7,2,1,0,0,0,0,0,0,1,0
790,0,0,1,1,0,0,0,0,0,0,0,1,0
791,0,0,2,1,0,0,0,0,0,0,0,1,0
792,0,0,8,2,1,0,0,0,0,0,0,1,0
793,0,0,2,0,0,0,0,0,0,0,0,0,0
794,0,0,3,0,0,0,0,0,0,0,0,0,0
795,0,0,2,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,0,0,0,0,1
797
798
799,0,5,6,5,1,0,2,0,0,0,0,0,2
800,1,4,7,2,1,0,1,0,0,0,4,0,0
801,0,1,5,1,0,0,0,0,0,0,4,0,0
802,0,1,5,1,0,0,0,0,0,0,4,0,0
803,1,4,7,2,1,0,1,0,0,0,4,0,0
804,0,5,6,7,1,0,2,0,0,0,0,0,2
805,0,0,7,2,0,0,0,0,0,0,0,0,0
806
807,3,0,16,6,0,0,2,0,0,0,1,0,0
808,0,0,13,2,0,0,0,0,0,0,0,0,0
809
810
811
812,1,0,9,3,2,0,0,0,0,0,0,0,1
813,1,0,11,3,1,0,1,0,0,0,0,0,0
814,2,0,11,2,0,0,1,0,0,0,0,0,0
815,2,0,11,2,0,0,0,0,0,0,0,0,0
816,0,0,5,3,0,0,0,0,0,0,0,0,0
817,1,0,7,3,0,0,3,0,0,0,1,0,0
818,5,1,9,4,3,0,6,0,0,0,2,0,1
819,0,1,8,1,0,0,3,0,0,0,0,0,0
820,0,1,7,1,0,0,3,0,0,0,0,0,0
821,1,1,7,2,0,0,3,0,0,0,0,0,0
822
823,2,0,9,1,0,0,1,0,0,0,0,0,0
824,4,0,10,3,1,0,2,0,0,0,0,0,0
825
826
827
828
829
830
831
832
833
834,1,0,5,2,0,0,1,0,0,0,0,0,1
835,2,0,3,1,0,0,1,0,0,0,0,0,0
836
837
838
839,0,1,17,1,0,1,1,0,0,1,0,0,0
840
841
842
843
844,0,0,12,1,0,0,0,0,0,1,0,0,0
845,0,0,13,2,0,0,0,0,0,1,0,0,0
846
847
848
849
850
851,0,0,5,4,0,0,0,0,0,1,0,0,0
852,2,0,14,5,0,0,0,0,0,1,0,0,0
853,2,0,7,1,0,0,1,0,0,0,0,0,0
854,2,0,4,1,1,0,1,0,0,0,0,0,0
855,0,0,1,2,1,0,0,0,0,0,0,0,0
856,0,5,3,0,1,2,2,1,0,1,0,0,1
857,0,4,15,0,6,3,7,2,3,1,3,0,2
858,1,0,1,4,1,0,0,0,0,0,0,0,1
859,2,0,6,4,0,0,0,0,0,0,0,0,1
860,2,0,9,1,0,0,0,0,0,0,0,0,0
861,2,0,11,4,0,0,0,0,0,0,0,0,0
862,2,2,9,8,1,0,0,0,0,0,0,0,1
863
864
865
866
867
868,0,1,9,0,0,0,0,0,0,0,0,0,0
869,0,1,9,0,0,0,0,0,0,0,0,0,0
870
871
872
873
874
875,2,0,4,4,1,0,0,0,0,0,0,0,0
876,3,0,5,6,1,0,0,0,0,0,0,0,0
877,2,0,3,3,1,0,0,0,0,0,0,0,0
878,4,1,7,3,1,0,0,0,0,0,0,0,0
879,2,0,6,0,0,0,0,0,0,0,1,0,0
880,1,0,9,1,0,0,0,0,0,0,1,0,0
881,0,2,13,4,1,0,0,0,0,0,0,0,1
882,2,2,10,4,1,0,0,0,0,0,0,0,1
883
884,1,1,8,2,1,0,0,0,0,0,0,0,0
885,2,1,10,4,1,0,0,0,0,0,0,0,1
886
887
888
889
890,5,6,15,4,12,4,27,3,1,1,3,0,7
891,0,0,10,1,0,0,0,0,0,1,0,0,0
892,0,0,8,1,0,0,0,0,0,1,0,0,0
893,0,0,10,1,0,0,0,0,0,1,0,0,0
894
895,1,2,11,3,1,0,0,0,0,0,0,0,1
896,1,1,7,2,1,0,0,0,0,0,0,0,0
897
898
899,0,0,0,0,0,0,0,0,0,1,0,0,0
900
901,0,0,7,1,0,0,0,0,0,1,0,0,0
902,0,0,10,1,0,0,0,0,0,1,0,0,0
903,0,0,10,0,0,0,0,0,0,1,0,0,0
904,0,0,9,1,0,0,0,0,0,1,0,0,0
905,0,0,5,4,0,0,0,0,0,0,1,0,0
906,0,0,6,4,0,0,0,0,0,0,0,0,0
907,1,3,2,1,1,0,1,0,0,0,0,0,0
908,0,3,2,1,1,0,1,0,0,0,0,0,0
909,0,0,3,1,0,0,0,0,0,0,0,0,1
910,0,0,2,1,0,0,0,0,0,0,0,0,0
911,0,0,3,1,0,0,0,0,0,0,0,0,1
912,0,1,7,3,0,0,0,0,0,0,0,0,0
913,1,2,8,6,0,0,0,0,0,0,0,0,1
914,0,0,2,0,0,0,0,0,0,0,0,0,0
915
916
917
918,0,0,0,0,0,0,0,0,0,1,0,0,0
919,0,0,0,0,0,0,0,0,0,1,0,0,0
920,0,0,0,0,0,0,0,0,0,1,0,0,0
921,0,0,2,0,0,0,0,0,0,0,0,0,0
922,1,2,8,6,0,0,0,0,0,0,0,0,1
923,0,1,7,3,0,0,0,0,0,0,0,0,0
924,0,0,1,0,0,0,0,0,0,0,2,0,0
925,0,0,1,0,0,0,0,0,0,0,2,0,0
926
927
928,0,1,0,0,0,0,0,0,0,0,0,0,0
929,0,1,0,0,0,0,0,0,0,0,0,0,0
930
931,0,0,9,0,0,0,0,0,0,1,0,0,0
932,0,0,5,2,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0,1,0,0
934,0,0,0,0,0,0,0,0,0,0,2,0,0
935,0,0,0,0,0,0,0,0,0,0,1,0,0
936,0,0,0,0,0,0,0,0,0,0,1,0,0
937
938,0,0,8,1,0,0,0,0,0,1,0,0,0
939,0,0,0,0,0,0,0,0,0,0,1,0,0
940
941,0,0,8,1,0,0,0,0,0,1,0,0,0
942,0,0,9,1,0,0,0,0,0,1,0,0,0
943,0,0,7,1,0,0,0,0,0,1,0,0,0
944,0,0,8,1,0,0,0,0,0,1,0,0,0
945,0,1,3,1,0,0,0,0,0,1,0,0,0
946,0,3,4,0,1,0,4,0,0,0,0,1,1
947,0,2,1,0,1,0,4,0,0,0,0,1,1
948,0,5,15,1,1,5,3,0,0,0,2,2,3
949,0,2,3,0,1,1,0,0,0,0,0,0,0
950,0,1,1,0,1,1,0,0,0,0,0,0,0
951,0,0,7,1,0,0,0,0,0,1,0,0,0
952,0,0,7,1,0,0,0,0,0,1,0,0,0
953,0,1,15,1,1,1,1,0,0,1,1,0,0
954,0,0,0,0,0,0,0,0,0,0,2,0,0
955,0,0,7,1,0,0,0,0,0,1,0,0,0
956,0,0,5,1,0,0,0,0,0,1,0,0,0
957,0,1,15,2,1,1,1,0,0,1,1,0,0
958,0,2,10,2,0,4,4,0,0,2,2,1,4
959,0,0,0,0,0,2,0,0,0,0,0,0,0
960,0,0,6,4,0,0,0,0,0,1,0,0,0
961,0,0,5,4,0,0,0,0,0,0,0,0,0
962,0,0,0,0,0,2,0,0,0,0,0,0,0
963,0,2,10,2,0,4,4,0,0,2,2,1,4
964,0,1,14,2,1,0,1,0,0,1,1,0,0
965
966,0,1,10,2,1,0,1,0,0,1,1,0,0
967,0,0,7,1,0,0,0,0,0,1,0,0,0
968,9,1,24,13,1,0,2,1,0,0,1,0,1
969,0,0,7,2,0,0,0,0,0,0,0,0,1
970,0,0,1,0,2,1,0,0,0,0,0,0,0
971,0,2,3,0,2,1,0,0,0,0,0,0,0
972,1,3,13,1,1,1,4,0,0,0,0,2,3
973,0,1,4,1,0,0,1,0,0,1,0,0,0
974
975
976
977,1,2,1,0,0,0,0,0,0,1,0,0,0
978,2,3,21,1,0,1,0,0,0,4,2,0,1
979,1,2,4,1,0,3,0,0,1,0,2,0,1
980,2,2,9,1,0,17,0,0,1,1,1,0,3
981,0,0,1,0,0,0,0,0,0,0,0,0,0
982,0,4,6,1,1,0,0,0,0,0,1,0,0
983,0,3,3,0,1,0,0,0,0,0,1,0,0
984,1,0,7,3,1,0,5,0,0,0,1,0,0
985,1,0,6,2,1,0,1,0,0,0,0,0,0
986,0,1,5,3,0,0,0,0,0,0,0,0,0
987,0,1,4,3,0,0,0,0,0,0,0,0,0
988,1,1,0,1,0,0,0,0,0,0,0,0,0
989,1,2,4,0,0,0,0,0,0,0,0,0,0
990,0,1,0,0,0,0,0,0,0,0,0,0,0
991,0,1,6,1,1,1,0,0,0,0,1,0,0
992,0,1,4,0,0,0,0,0,0,0,1,0,0
993
994,0,0,0,0,0,0,0,0,0,0,1,0,0
995
996,3,7,14,4,1,0,2,0,1,1,2,1,6
997,3,6,13,5,1,0,2,0,1,0,3,1,6
998,2,2,26,13,0,0,3,0,0,0,3,1,1
999,2,2,6,4,0,0,2,1,0,0,2,1,1
1000,1,1,8,6,0,0,0,2,0,0,0,1,0
1001,0,0,2,1,0,0,0,0,0,0,0,1,0
1002,0,4,6,2,0,0,0,0,0,0,4,1,0
1003,0,1,5,1,0,0,0,0,0,0,4,0,0
1004,1,7,17,2,5,0,7,0,1,2,6,1,4
1005,1,6,12,1,5,0,7,0,1,2,2,1,4
1006,1,7,12,1,5,0,7,0,1,2,2,1,4
1007,1,7,12,1,5,0,7,0,1,2,2,1,4
1008,1,7,12,1,5,0,7,0,1,2,2,1,4
1009,1,7,17,2,5,0,7,0,1,2,6,1,4
1010,0,1,5,1,0,0,0,0,0,0,4,0,0
1011,0,3,6,3,0,0,0,0,0,0,4,1,0
1012,0,0,2,1,0,0,0,0,0,0,0,1,0
1013,1,1,8,6,0,0,0,2,0,0,0,1,0
1014,2,2,6,4,0,0,2,1,0,0,2,1,1
1015,3,2,26,13,0,0,3,0,0,0,3,1,1
1016,4,10,14,5,1,0,2,0,1,0,3,1,6
1017,3,7,14,4,1,0,2,0,2,1,2,1,6
1018,0,0,0,0,0,0,0,0,0,0,1,0,0
1019,1,3,0,2,0,0,0,0,0,0,0,0,0
1020,0,0,1,0,0,0,0,0,0,0,1,0,0
1021,0,0,2,0,0,0,0,0,0,1,1,0,0
1022
1023
1024
1025,0,3,3,0,1,0,0,0,0,0,1,0,0
1026,0,3,3,0,1,0,0,0,0,0,1,0,0
1027
1028
1029,0,3,14,1,6,1,8,1,2,3,0,0,4
1030,0,5,7,0,6,1,10,2,1,1,1,0,2
1031
1032,0,0,1,1,0,0,2,0,0,1,0,0,2
1033,0,1,2,1,0,0,2,0,0,2,0,0,2
1034,0,2,1,0,0,0,0,0,0,1,0,0,0
1035,1,4,12,0,0,0,0,0,0,5,0,0,0
1036,1,1,4,0,0,5,0,0,0,1,0,0,3
1037,1,1,2,0,0,0,1,0,0,0,0,0,2
1038,1,0,7,0,0,0,1,0,0,0,0,0,1
1039,1,0,9,0,0,0,1,0,0,2,0,0,0
1040,1,1,11,0,0,0,1,0,0,2,0,0,0
1041,1,1,14,0,0,0,1,0,0,4,0,0,0
1042,0,0,1,3,0,0,0,0,0,0,0,0,0
1043,1,7,12,1,5,0,7,0,1,2,2,1,4
1044,1,7,13,1,5,0,7,0,1,2,2,1,4
1045,1,6,13,1,5,0,7,0,1,2,2,1,4
1046,1,6,12,1,5,0,7,0,1,2,2,1,4
1047,0,0,0,2,0,0,0,0,0,0,0,0,0
1048,0,0,0,3,0,0,0,0,0,0,0,0,0
1049,0,0,1,2,0,0,0,0,0,0,0,0,0
1050,0,0,2,2,0,0,0,0,0,0,0,0,0
1051,0,0,3,0,1,0,0,0,0,0,0,0,0
1052,2,1,2,0,3,0,0,0,0,0,0,0,0
1053,0,0,2,0,0,0,0,0,0,0,0,0,0
1054,0,0,4,3,0,0,0,0,0,0,0,0,0
1055,3,0,9,5,1,0,0,0,0,0,2,0,1
1056,3,0,6,6,1,0,0,0,0,0,1,0,1
1057,2,0,2,2,1,0,0,0,0,0,0,0,0
1058,0,0,0,2,0,0,0,0,0,0,0,0,0
1059,0,0,1,2,0,0,0,0,0,0,0,0,0
1060,0,0,1,2,0,0,0,0,0,0,0,0,0
1061,0,0,0,1,0,0,0,0,0,0,0,0,0
1062
1063
1064,2,0,4,5,1,0,0,0,0,0,1,0,1
1065,0,2,1,0,1,0,4,0,0,0,0,1,1
1066,0,1,3,0,1,0,0,0,0,0,1,0,0
1067,0,1,6,0,1,0,0,0,0,1,1,0,0
1068,0,0,2,0,0,0,0,0,0,1,0,0,0
1069
1070
1071
1072,0,0,1,2,0,0,0,0,0,0,0,0,0
1073,0,0,1,2,0,0,0,0,0,0,0,0,0
1074,0,1,0,0,0,0,1,0,0,0,0,0,0
1075
1076
1077,1,1,2,1,0,1,0,0,0,0,2,0,0
1078
1079,1,1,2,1,0,1,0,0,0,0,1,0,0
1080,1,1,4,1,0,2,0,0,0,0,1,0,0
1081,1,0,9,4,1,0,0,0,0,0,0,0,1
1082,3,0,4,5,0,0,0,0,0,0,0,0,1
1083,2,0,5,5,0,0,0,0,0,0,0,0,0
1084
1085,0,0,0,0,0,0,0,0,0,0,0,1,0
1086,0,0,1,0,0,0,0,0,0,0,0,2,0
1087,0,0,1,0,0,0,0,0,0,0,0,0,0
1088,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,0,0,1,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,1,0,0,0,0,0,0,0,0
1091,0,1,0,0,0,0,0,0,0,0,0,0,0
1092,0,2,0,0,0,0,0,0,0,0,0,0,0
1093,0,1,0,0,0,0,0,0,0,0,0,0,0
1094,0,1,0,0,0,0,0,0,0,0,0,0,0
1095
1096
1097
1098
1099
1100
1101,0,0,8,0,0,0,1,0,0,0,0,0,0
1102,1,1,10,0,0,0,1,0,0,2,0,0,0
1103,0,0,2,0,0,0,0,0,0,0,0,0,0
1104
1105,0,0,2,2,0,0,0,0,0,0,0,0,0
1106,1,0,4,3,0,0,1,0,0,0,0,0,0
1107,1,0,5,2,0,0,0,0,0,0,0,0,0
1108,0,0,3,0,1,0,0,0,0,0,0,0,0
1109,0,0,2,2,0,0,0,0,0,0,0,0,0
1110,0,0,2,2,0,0,0,0,0,0,0,0,0
1111,4,1,6,1,3,0,6,0,0,0,1,0,1
